date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,account,daily_gain,posts_per_day,month,growth_rate,index_100,daily_growth_rel
2025-01-06,16694262,239,22839,0.401,66710.2,213.0,0.319,22.0,moto_gp,-1221.0,3.142857142857143,2025-01,-0.007313890245642485,100.4094021758678,-7.313355354854334e-05
2025-01-07,16692710,239,22841,0.452,75342.7,173.7,0.231,20.0,moto_gp,-1552.0,2.857142857142857,2025-01,-0.009297471770611243,100.40006750793356,-9.296607421160896e-05
2025-01-08,16692043,239,22845,0.419,69715.4,187.4,0.269,20.0,moto_gp,-667.0,2.857142857142857,2025-01,-0.003995915898371457,100.39605576597988,-3.9957562313119865e-05
2025-01-09,16692239,239,22848,0.412,68550.8,182.1,0.266,20.0,moto_gp,196.0,2.857142857142857,2025-01,0.0011741983804569296,100.39723462868291,1.1742121680313744e-05
2025-01-10,16691799,239,22852,0.427,71068.8,210.5,0.296,21.0,moto_gp,-440.0,3.0,2025-01,-0.0026360250324126235,100.3945882022067,-2.6359555479693597e-05
2025-01-11,16691711,239,22853,0.365,60730.8,182.6,0.301,19.0,moto_gp,-88.0,2.7142857142857144,2025-01,-0.0005272077859483668,100.39405891691146,-5.272050064841771e-06
2025-01-12,16692089,239,22856,0.364,60525.6,167.3,0.276,20.0,moto_gp,378.0,2.857142857142857,2025-01,0.0022645457977129167,100.39633243783874,2.2645970805479365e-05
2025-01-13,16691192,239,22858,0.341,56745.8,161.3,0.284,19.0,moto_gp,-897.0,2.7142857142857144,2025-01,-0.00537409191626338,100.39093733659068,-5.3738031231431727e-05
2025-01-14,16689697,239,22866,0.35,58335.1,114.2,0.196,22.0,moto_gp,-1495.0,3.142857142857143,2025-01,-0.008957622178521274,100.38194550117723,-8.956819860439502e-05
2025-01-15,16689454,222,22869,0.311,51628.1,221.1,0.428,20.0,moto_gp,-243.0,2.857142857142857,2025-01,-0.0014560092858639953,100.3804839520097,-1.4559880865405717e-05
2025-01-16,16689232,222,22876,0.354,58771.3,294.2,0.501,23.0,moto_gp,-222.0,3.2857142857142856,2025-01,-0.001330199016946975,100.37914870956035,-1.3301813228894233e-05
2025-01-17,16688805,222,22882,0.365,60572.6,363.8,0.601,23.0,moto_gp,-427.0,3.2857142857142856,2025-01,-0.002558601409747433,100.3765804729573,-2.5585359470059466e-05
2025-01-18,16687738,222,22886,0.418,69453.4,374.3,0.539,27.0,moto_gp,-1067.0,3.857142857142857,2025-01,-0.006393916299500867,100.37016288875253,-6.393507503987816e-05
2025-01-19,16687727,222,22888,0.429,71213.4,384.2,0.54,24.0,moto_gp,-11.0,3.4285714285714284,2025-01,-6.591670633154533e-05,100.37009672809063,-6.591666288358056e-07
2025-01-20,16687295,222,22894,0.489,81322.6,349.1,0.429,29.0,moto_gp,-432.0,4.142857142857143,2025-01,-0.002588795847379698,100.36749841845945,-2.588728830477116e-05
2025-01-21,16686723,222,22897,0.47,78060.3,293.8,0.376,27.0,moto_gp,-572.0,3.857142857142857,2025-01,-0.003427874963826031,100.36405806404038,-3.427757464591341e-05
2025-01-22,16686809,222,22901,0.503,83550.9,456.8,0.547,28.0,moto_gp,86.0,4.0,2025-01,0.0005153771461038477,100.36457532012437,5.153798022572431e-06
2025-01-23,16686522,222,22903,0.465,77173.1,426.6,0.553,23.0,moto_gp,-287.0,3.2857142857142856,2025-01,-0.0017199509879889888,100.36284912830922,-1.71992140618471e-05
2025-01-24,16685552,222,22906,0.484,80220.4,482.5,0.601,22.0,moto_gp,-970.0,3.142857142857143,2025-01,-0.005813412705794809,100.35701496085032,-5.813074767768711e-05
2025-01-25,16686211,222,22912,0.453,75047.1,500.1,0.666,22.0,moto_gp,659.0,3.142857142857143,2025-01,0.003949368733261254,100.360978585959,3.949524714563779e-05
2025-01-26,16686534,222,22916,0.448,74225.0,486.8,0.656,24.0,moto_gp,323.0,3.4285714285714284,2025-01,0.0019356925770204886,100.36292130357675,1.9357300468092475e-05
2025-01-27,16685805,222,22922,0.268,44381.9,256.4,0.578,23.0,moto_gp,-729.0,3.2857142857142856,2025-01,-0.004368983096710048,100.35853665607415,-4.368792224918039e-05
2025-01-28,16684914,222,22928,0.259,42992.8,208.3,0.484,27.0,moto_gp,-891.0,3.857142857142857,2025-01,-0.005340153386466361,100.35317764245984,-5.33986822931487e-05
2025-01-29,16684804,222,22933,0.21,34874.7,198.8,0.57,32.0,moto_gp,-110.0,4.571428571428571,2025-01,-0.0006592825423660956,100.3525160358408,-6.592781958580929e-06
2025-01-30,16684289,222,22943,0.148,24503.1,148.3,0.605,49.0,moto_gp,-515.0,7.0,2025-01,-0.00308673627027199,100.34941851394252,-3.0866409938101746e-05
2025-01-31,16683556,222,22954,0.289,48053.4,202.5,0.421,53.0,moto_gp,-733.0,7.571428571428571,2025-01,-0.004393547754447553,100.3450098080174,-4.393354730314325e-05
2025-02-01,16683277,222,22961,0.375,62311.8,181.8,0.292,69.0,moto_gp,-279.0,9.857142857142858,2025-02,-0.0016723333191674514,100.34333173304726,-1.672305352651282e-05
2025-02-02,16683628,222,22966,0.418,69371.3,310.2,0.447,51.0,moto_gp,351.0,7.285714285714286,2025-02,0.0021038589448290263,100.3454428596226,2.103903207983926e-05
2025-02-03,16684961,222,22972,0.476,78995.6,376.5,0.477,50.0,moto_gp,1333.0,7.142857142857143,2025-02,0.007989230541204142,100.35346032892434,7.98986887025066e-05
2025-02-04,16684541,222,22984,0.393,65119.1,374.3,0.575,50.0,moto_gp,-420.0,7.142857142857143,2025-02,-0.0025173002961244185,100.3509341945607,-2.517236929711064e-05
2025-02-05,16693479,222,23001,0.186,30913.4,110.0,0.356,81.0,moto_gp,8938.0,11.571428571428571,2025-02,0.053541865060003364,100.40469273966129,0.0005357054773038605
2025-02-06,16697274,222,23009,0.715,118358.1,1008.2,0.852,78.0,moto_gp,3795.0,11.142857142857142,2025-02,0.02272826091252979,100.4275181680185,0.00022733427825327723
2025-02-07,16698977,222,23020,0.558,92625.3,540.5,0.584,71.0,moto_gp,1703.0,10.142857142857142,2025-02,0.0101982295083106,100.4377610414025,0.00010199269653243803
2025-02-08,16698926,222,23032,0.327,54386.8,213.4,0.392,71.0,moto_gp,-51.0,10.142857142857142,2025-02,-0.00030540886282147726,100.4374542965155,-3.054079300790491e-06
2025-02-09,16700271,222,23053,0.328,54598.3,232.3,0.425,78.0,moto_gp,1345.0,11.142857142857142,2025-02,0.008053761522792054,100.44554394108478,8.054410205771134e-05
2025-02-10,16700922,222,23061,0.515,85663.1,285.4,0.333,77.0,moto_gp,651.0,11.0,2025-02,0.0038979883865094397,100.44945944934842,3.898140335567568e-05
2025-02-11,16701929,222,23067,0.521,86804.4,259.9,0.299,65.0,moto_gp,1007.0,9.285714285714286,2025-02,0.006029243687959636,100.45551615721553,6.029607227664435e-05
2025-02-12,16702652,222,23078,0.364,60555.0,223.3,0.369,52.0,moto_gp,723.0,7.428571428571429,2025-02,0.004328653916755256,100.45986471708437,4.328841297307484e-05
2025-02-13,16703036,222,23092,0.243,40558.6,65.8,0.162,75.0,moto_gp,384.0,10.714285714285714,2025-02,0.0022989832507096315,100.46217432564542,2.2990361051578034e-05
2025-02-14,16704001,222,23095,0.332,55304.9,205.1,0.371,66.0,moto_gp,965.0,9.428571428571429,2025-02,0.005777059041124339,100.46797842007618,5.7773928045179446e-05
2025-02-15,16705492,222,23098,0.278,46325.1,197.4,0.426,51.0,moto_gp,1491.0,7.285714285714286,2025-02,0.008925208548182836,100.47694619706711,8.926005212761545e-05
2025-02-16,16706069,222,23101,0.303,50439.4,221.2,0.439,40.0,moto_gp,577.0,5.714285714285714,2025-02,0.0034538346513473634,100.4804166245143,3.4539539452094203e-05
2025-02-17,16706393,222,23109,0.31,51432.0,280.2,0.545,38.0,moto_gp,324.0,5.428571428571429,2025-02,0.001939377338962396,100.48236535673769,1.939414951546148e-05
2025-02-18,16706172,222,23113,0.33,54823.6,359.3,0.655,33.0,moto_gp,-221.0,4.714285714285714,2025-02,-0.0013228643880836375,100.48103612889396,-1.3228468886183897e-05
2025-02-19,16706341,222,23116,0.302,50137.0,343.9,0.686,28.0,moto_gp,169.0,4.0,2025-02,0.0010115919458366137,100.48205259724506,1.0116021791128915e-05
2025-02-20,16706413,222,23118,0.344,57127.2,392.4,0.687,21.0,moto_gp,72.0,3.0,2025-02,0.0004309722260547492,100.48248564885026,4.309740834429476e-06
2025-02-21,16706840,214,23122,0.313,51999.1,359.1,0.691,21.0,moto_gp,427.0,3.0,2025-02,0.002555839404698914,100.48505388545328,2.555904729528713e-05
2025-02-22,16706825,214,23124,0.287,47515.4,352.5,0.742,21.0,moto_gp,-15.0,3.0,2025-02,-8.97836662561558e-05,100.48496366636886,-8.978358564393218e-07
2025-02-23,16706787,214,23127,0.245,40576.2,288.2,0.71,22.0,moto_gp,-38.0,3.142857142857143,2025-02,-0.00022745247186068752,100.48473511135501,-2.2745195451534528e-06
2025-02-24,16706902,214,23138,0.204,33898.9,193.1,0.57,28.0,moto_gp,115.0,4.0,2025-02,0.00068833826881848,100.48542679100221,6.883430069493102e-06
2025-02-25,16707382,214,23146,0.258,42795.1,230.4,0.538,40.0,moto_gp,480.0,5.714285714285714,2025-02,0.002872981535946206,100.48831380170351,2.8730640785568085e-05
2025-02-26,16708310,214,23154,0.308,51208.6,329.8,0.644,52.0,moto_gp,928.0,7.428571428571429,2025-02,0.005554122469597464,100.49389535572604,5.554430969501034e-05
2025-02-27,16710010,214,23168,0.234,38827.5,249.1,0.642,68.0,moto_gp,1700.0,9.714285714285714,2025-02,0.010173542684893665,100.50412018529316,0.0001017457779990405
2025-02-28,16714649,214,23187,0.279,46562.0,152.0,0.326,121.0,moto_gp,4639.0,17.285714285714285,2025-02,0.02775409761820305,100.53202194080015,0.0002776180265602335
2025-03-01,16723231,214,23215,0.354,59005.0,170.0,0.288,231.0,moto_gp,8582.0,33.0,2025-03,0.05131783445435873,100.58363928629728,0.0005134418317729317
2025-03-02,16738204,214,23240,0.099,16556.0,31.0,0.187,129.0,moto_gp,14973.0,18.428571428571427,2025-03,0.08945404178369436,100.67369597636116,0.0008953413368504304
2025-03-03,16743374,214,23250,1.157,191973.3,1680.7,0.875,112.0,moto_gp,5170.0,16.0,2025-03,0.030877886380606442,100.70479148745648,0.00030887423764225375
2025-03-04,16745868,214,23258,0.635,105564.7,763.6,0.723,71.0,moto_gp,2494.0,10.142857142857142,2025-03,0.014893226197650667,100.71979191389202,0.00014895444609908104
2025-03-05,16747885,214,23262,0.404,67200.4,439.2,0.654,51.0,moto_gp,2017.0,7.285714285714286,2025-03,0.01204331173757164,100.73192337344314,0.00012044762325835734
2025-03-06,16749360,214,23265,0.363,60419.4,335.3,0.555,40.0,moto_gp,1475.0,5.714285714285714,2025-03,0.008806306629029408,100.74079491674401,8.807082207695771e-05
2025-03-07,16751363,214,23270,0.364,60582.8,317.1,0.523,38.0,moto_gp,2003.0,5.428571428571429,2025-03,0.01195723595745612,100.75284217181635,0.00011958665883349262
2025-03-08,16752848,214,23272,0.336,56062.6,296.9,0.53,33.0,moto_gp,1485.0,4.714285714285714,2025-03,0.00886416446922935,100.76177386117351,8.864950272990946e-05
2025-03-09,16753643,214,23274,0.301,50216.0,260.2,0.518,28.0,moto_gp,795.0,4.0,2025-03,0.004745236603167442,100.76655547264757,4.745461786548333e-05
2025-03-10,16754755,214,23282,0.276,45941.4,236.9,0.516,29.0,moto_gp,1112.0,4.142857142857143,2025-03,0.006636921876804525,100.77324371410559,6.637362393369095e-05
2025-03-11,16756890,214,23285,0.23,38291.7,189.7,0.495,28.0,moto_gp,2135.0,4.0,2025-03,0.012741027720537642,100.78608489712077,0.00012742651265273963
2025-03-12,16759432,214,23289,0.297,49592.7,258.5,0.521,27.0,moto_gp,2542.0,3.857142857142857,2025-03,0.015167578471633168,100.80137402462643,0.00015169879374998807
2025-03-13,16761454,214,23301,0.418,69695.8,343.7,0.493,40.0,moto_gp,2022.0,5.714285714285714,2025-03,0.01206339259112008,100.8135355572057,0.00012064848021098307
2025-03-14,16762070,214,23314,0.489,81748.0,157.0,0.192,52.0,moto_gp,616.0,7.428571428571429,2025-03,0.0036749637723741757,100.81724055427237,3.675098830924206e-05
2025-03-15,16767572,214,23338,0.438,73117.0,358.0,0.49,162.0,moto_gp,5502.0,23.142857142857142,2025-03,0.03281333755417898,100.85033291443611,0.00032824108239615235
2025-03-16,16777898,214,23364,0.094,15726.0,62.0,0.394,182.0,moto_gp,10326.0,26.0,2025-03,0.06154525435784626,100.91243973214796,0.0006158315586777263
2025-03-17,16785516,214,23382,0.381,63134.0,766.0,1.213,158.0,moto_gp,7618.0,22.571428571428573,2025-03,0.04538436590212657,100.95825899781994,0.0004540497266105614
2025-03-18,16788880,214,23387,0.503,83797.7,644.7,0.769,85.0,moto_gp,3364.0,12.142857142857142,2025-03,0.02003707215728506,100.9784921311516,0.0002004108780451208
2025-03-19,16791717,214,23390,0.404,67347.4,475.8,0.706,58.0,moto_gp,2837.0,8.285714285714286,2025-03,0.016895234716020998,100.99555556731745,0.00016898089687944484
2025-03-20,16794123,214,23395,0.338,56500.3,250.6,0.444,45.0,moto_gp,2406.0,6.428571428571429,2025-03,0.014326440267229196,101.01002670845776,0.00014328493030224543
2025-03-21,16796376,214,23399,0.354,59247.9,235.6,0.398,39.0,moto_gp,2253.0,5.571428571428571,2025-03,0.013413607792538106,101.02357761493701,0.00013415407282657554
2025-03-22,16799166,214,23401,0.3,50141.1,204.6,0.408,32.0,moto_gp,2790.0,4.571428571428571,2025-03,0.01660796732409216,101.04035836463837,0.00016610726028032374
2025-03-23,16802394,214,23406,0.258,43112.9,164.7,0.382,28.0,moto_gp,3228.0,4.0,2025-03,0.019211548068685927,101.05977351160465,0.00019215239613679103
2025-03-24,16802682,214,23414,0.23,38547.3,124.6,0.323,29.0,moto_gp,288.0,4.142857142857143,2025-03,0.0017140120844993676,101.06150571802543,1.714041463385385e-05
2025-03-25,16806292,214,23422,0.197,32919.9,169.9,0.516,33.0,moto_gp,3610.0,4.714285714285714,2025-03,0.021480050447772774,101.0832184443415,0.00021484665364734923
2025-03-26,16809836,214,23427,0.289,48270.3,263.1,0.545,32.0,moto_gp,3544.0,4.571428571428571,2025-03,0.021082894562445463,101.10453420668615,0.00021087340384173814
2025-03-27,16813460,214,23439,0.407,68099.1,328.8,0.483,49.0,moto_gp,3624.0,7.0,2025-03,0.021554159584047543,101.12633113748102,0.00021558806403576547
2025-03-28,16817687,214,23458,0.348,58471.0,125.0,0.214,143.0,moto_gp,4227.0,20.428571428571427,2025-03,0.025134253003995136,101.1517548754694,0.0002514057189895169
2025-03-29,16823827,214,23485,0.31,51839.0,236.0,0.455,163.0,moto_gp,6140.0,23.285714285714285,2025-03,0.03649585792816343,101.18868455402361,0.00036509182267452367
2025-03-30,16832280,214,23516,0.463,77587.0,320.0,0.412,184.0,moto_gp,8453.0,26.285714285714285,2025-03,0.05021898399979088,101.23952601539474,0.000502442161346428
2025-03-31,16839957,214,23529,0.35,58726.0,198.0,0.337,153.0,moto_gp,7677.0,21.857142857142858,2025-03,0.04558800239216763,101.28570014279876,0.00045608794530505037
2025-04-01,16844304,214,23539,0.501,83885.6,546.8,0.652,87.0,moto_gp,4347.0,12.428571428571429,2025-04,0.025806943403538667,101.31184563346247,0.000258136051060065
2025-04-02,16849475,214,23544,0.433,72568.8,463.6,0.639,59.0,moto_gp,5171.0,8.428571428571429,2025-04,0.03068938349711193,101.34294715916343,0.00030698804771045474
2025-04-03,16855897,214,23548,0.483,80934.1,423.7,0.524,48.0,moto_gp,6422.0,6.857142857142857,2025-04,0.038099425975372296,101.38157295650466,0.0003811394717045946
2025-04-04,16862765,214,23552,0.405,67869.1,421.3,0.621,39.0,moto_gp,6868.0,5.571428571428571,2025-04,0.04072878913985933,101.42288126795584,0.00040745384241480664
2025-04-05,16868822,214,23555,0.441,73910.2,451.9,0.611,33.0,moto_gp,6057.0,4.714285714285714,2025-04,0.035906478828219304,101.45931173424296,0.0003591937621143515
2025-04-06,16875675,214,23558,0.403,67670.6,327.7,0.484,32.0,moto_gp,6853.0,4.571428571428571,2025-04,0.04060874602052955,101.50052982660975,0.00040625243422454105
2025-04-07,16880756,214,23566,0.422,70825.1,333.9,0.471,28.0,moto_gp,5081.0,4.0,2025-04,0.030099362848441148,101.5310900378042,0.000301084252926076
2025-04-08,16884706,214,23570,0.262,43974.6,217.3,0.494,32.0,moto_gp,3950.0,4.571428571428571,2025-04,0.023393951899428986,101.55484773003371,0.00023399425949888197
2025-04-09,16888912,214,23573,0.276,46404.7,224.1,0.483,32.0,moto_gp,4206.0,4.571428571428571,2025-04,0.024903913289381813,101.58014516130392,0.0002491011688328104
2025-04-10,16892964,214,23588,0.437,73423.8,385.2,0.525,52.0,moto_gp,4052.0,7.428571428571429,2025-04,0.023986317617204416,101.60451634330742,0.00023992072431910927
2025-04-11,16897512,214,23604,0.13,21888.3,132.3,0.604,115.0,moto_gp,4548.0,16.428571428571427,2025-04,0.02691520503136793,101.6318707697023,0.000269224512643218
2025-04-12,16904430,214,23636,0.251,42353.0,121.0,0.286,476.0,moto_gp,6918.0,68.0,2025-04,0.0409241837790449,101.67347981143489,0.0004094093852395897
2025-04-13,16921160,214,23664,0.392,65721.0,547.0,0.832,175.0,moto_gp,16730.0,25.0,2025-04,0.09887029021650998,101.7741041635867,0.0009896814030405654
2025-04-14,16933708,214,23674,0.928,156498.0,615.0,0.393,142.0,moto_gp,12548.0,20.285714285714285,2025-04,0.07410072265330192,101.84957543500335,0.0007415567254254185
2025-04-15,16939982,214,23677,0.622,104369.8,1046.7,1.003,81.0,moto_gp,6274.0,11.571428571428571,2025-04,0.03703663911803448,101.88731107071168,0.00037050361326640413
2025-04-16,16944557,214,23681,0.596,100063.7,879.9,0.879,56.0,moto_gp,4575.0,8.0,2025-04,0.02699982065037168,101.91482789145849,0.00027007112522325905
2025-04-17,16947731,214,23683,0.55,92640.1,576.1,0.622,43.0,moto_gp,3174.0,6.142857142857143,2025-04,0.018728170750409008,101.93391824972089,0.00018731678851202638
2025-04-18,16950441,214,23687,0.534,89964.7,527.8,0.587,35.0,moto_gp,2710.0,5.0,2025-04,0.015987784624600623,101.95021783097202,0.0001599034112589326
2025-04-19,16952863,214,23690,0.508,85653.6,509.9,0.595,30.0,moto_gp,2422.0,4.285714285714286,2025-04,0.014286672404537216,101.96478520580237,0.00014288713786259066
2025-04-20,16955540,214,23695,0.428,72176.6,403.4,0.559,27.0,moto_gp,2677.0,3.857142857142857,2025-04,0.01578835000241809,101.98088630506777,0.0001579084311600365
2025-04-21,16957216,214,23699,0.358,60409.5,381.6,0.632,28.0,moto_gp,1676.0,4.0,2025-04,0.009883697890031006,101.99096678409984,9.884674861426745e-05
2025-04-22,16958825,214,23703,0.307,51779.4,342.9,0.662,27.0,moto_gp,1609.0,3.857142857142857,2025-04,0.009487685615011654,102.00064428455484,9.488585862205134e-05
2025-04-23,16960688,214,23711,0.342,57654.3,435.0,0.754,32.0,moto_gp,1863.0,4.571428571428571,2025-04,0.01098422422486635,102.01184949483928,0.00010985430889220993
2025-04-24,16963184,214,23726,0.33,55666.2,363.1,0.652,41.0,moto_gp,2496.0,5.857142857142857,2025-04,0.01471421874572604,102.0268619504861,0.00014716384146673533
2025-04-25,16966424,214,23742,0.766,129324.0,652.0,0.504,118.0,moto_gp,3240.0,16.857142857142858,2025-04,0.019096540319869407,102.0463492727199,0.00019100187794940382
2025-04-26,16971502,214,23769,0.424,71833.0,137.0,0.191,319.0,moto_gp,5078.0,45.57142857142857,2025-04,0.029920745965796074,102.07689144009748,0.0002992970115565097
2025-04-27,16981390,214,23803,0.18,30516.0,28.0,0.092,359.0,moto_gp,9888.0,51.285714285714285,2025-04,0.058228448907892694,102.13636386054439,0.0005826237418466995
2025-04-28,16985045,214,23810,0.845,141744.0,1832.0,1.292,128.0,moto_gp,3655.0,18.285714285714285,2025-04,0.021518930329592886,102.15834724411373,0.00021523561969893912
2025-04-29,16987706,214,23816,0.457,77247.4,352.7,0.457,76.0,moto_gp,2661.0,10.857142857142858,2025-04,0.015664269207390332,102.17435210968908,0.00015666723285101547
2025-04-30,16991155,214,23819,0.401,67958.0,258.9,0.381,54.0,moto_gp,3449.0,7.714285714285714,2025-04,0.020298796638604028,102.19509648449909,0.00020302917886616534
2025-05-01,16995229,214,23821,0.552,93451.5,309.2,0.331,41.0,moto_gp,4074.0,5.857142857142857,2025-05,0.02397143339463093,102.21959998782644,0.00023977181068612907
2025-05-02,16996717,214,23826,0.544,92168.4,251.8,0.273,35.0,moto_gp,1488.0,5.0,2025-05,0.008754631850374398,102.22854972100049,8.755398353277322e-05
2025-05-03,16999113,214,23829,0.525,88951.6,249.9,0.281,31.0,moto_gp,2396.0,4.428571428571429,2025-05,0.014094853066745305,102.24296071608453,0.00014096839995625388
2025-05-04,17002347,214,23830,0.482,81622.5,258.5,0.317,27.0,moto_gp,3234.0,3.857142857142857,2025-05,0.0190209034082177,102.26241195068457,0.00019024522044186476
2025-05-05,17007594,214,23840,0.535,90757.3,281.3,0.31,29.0,moto_gp,5247.0,4.142857142857143,2025-05,0.030850924592861283,102.29397058641322,0.0003086044532558674
2025-05-06,17011750,214,23844,0.392,66462.5,242.0,0.364,32.0,moto_gp,4156.0,4.571428571428571,2025-05,0.024430173262597908,102.31896728740205,0.0002443614305469577
2025-05-07,17013163,214,23849,0.393,66571.9,233.4,0.351,33.0,moto_gp,1413.0,4.714285714285714,2025-05,0.008305333934671642,102.327465925154,8.306023777682192e-05
2025-05-08,17013876,214,23865,0.329,55867.6,153.9,0.275,52.0,moto_gp,713.0,7.428571428571429,2025-05,0.004190697052217848,102.33175433896658,4.1908726789996464e-05
2025-05-09,17016115,214,23875,0.248,41872.0,287.0,0.685,80.0,moto_gp,2239.0,11.428571428571429,2025-05,0.013158115116170759,102.34522104096703,0.00013159846703958422
2025-05-10,17020579,214,23902,0.479,80817.0,642.0,0.794,352.0,moto_gp,4464.0,50.285714285714285,2025-05,0.02622707488388027,102.3720702404892,0.0002623395528298378
2025-05-11,17032738,214,23933,0.193,32721.0,130.0,0.397,362.0,moto_gp,12159.0,51.714285714285715,2025-05,0.07138605666335031,102.44520183031666,0.0007143705275831636
2025-05-12,17038076,214,23937,0.531,89206.0,1284.0,1.439,126.0,moto_gp,5338.0,18.0,2025-05,0.03132982855575946,102.47730779515744,0.00031339647213490807
2025-05-13,17041327,214,23944,0.742,125753.5,651.0,0.518,76.0,moto_gp,3251.0,10.857142857142858,2025-05,0.01907715285317863,102.49686127805317,0.00019080792925207923
2025-05-14,17042566,214,23948,0.676,114575.7,677.2,0.591,54.0,moto_gp,1239.0,7.714285714285714,2025-05,0.007270031989314285,102.50431337442592,7.270560561400963e-05
2025-05-15,17044211,214,23951,0.6,101707.3,581.0,0.571,41.0,moto_gp,1645.0,5.857142857142857,2025-05,0.00965137077920474,102.51420740068353,9.652302358698073e-05
2025-05-16,17046212,214,23955,0.484,82067.0,429.8,0.524,34.0,moto_gp,2001.0,4.857142857142857,2025-05,0.011738678364436627,102.5262426265446,0.00011740056491915674
2025-05-17,17048175,214,23958,0.487,82659.2,432.4,0.523,29.0,moto_gp,1963.0,4.142857142857143,2025-05,0.011514428963804044,102.53804929739181,0.00011515754937230227
2025-05-18,17051101,214,23960,0.366,62046.4,304.5,0.491,24.0,moto_gp,2926.0,3.4285714285714284,2025-05,0.017160182207588824,102.55564803345854,0.0001716312743151871
2025-05-19,17052983,214,23966,0.275,46627.8,216.5,0.464,27.0,moto_gp,1882.0,3.857142857142857,2025-05,0.011036192318962612,102.5669675212499,0.00011037410428804684
2025-05-20,17054724,214,23971,0.305,51952.9,129.4,0.249,27.0,moto_gp,1741.0,3.857142857142857,2025-05,0.010208315303138298,102.57743894964777,0.00010209357506552053
2025-05-21,17056305,214,23975,0.299,50791.0,139.3,0.274,27.0,moto_gp,1581.0,3.857142857142857,2025-05,0.009269299534688198,102.58694804114519,9.270158813468043e-05
2025-05-22,17057559,213,23986,0.405,68849.2,178.3,0.259,40.0,moto_gp,1254.0,5.714285714285714,2025-05,0.007351579437597138,102.59449035660235,7.352119934544987e-05
2025-05-23,17059262,213,24001,0.355,60246.8,311.4,0.517,69.0,moto_gp,1703.0,9.857142857142858,2025-05,0.009982846854688086,102.60473322998638,9.983843526506497e-05
2025-05-24,17062090,213,24026,0.083,14057.0,34.0,0.242,161.0,moto_gp,2828.0,23.0,2025-05,0.01657475725424025,102.62174253470158,0.0001657750493544441
2025-05-25,17069708,213,24056,0.184,30923.0,442.0,1.429,375.0,moto_gp,7618.0,53.57142857142857,2025-05,0.04462876576447588,102.66756180037355,0.0004464869192462029
2025-05-26,17074524,213,24062,0.564,94951.0,1412.0,1.487,121.0,moto_gp,4816.0,17.285714285714285,2025-05,0.028205764330531267,102.69652814107666,0.00028213722226522187
2025-05-27,17077769,213,24068,0.462,78253.2,607.3,0.776,76.0,moto_gp,3245.0,10.857142857142858,2025-05,0.01900131100262569,102.71604553633861,0.0001900492218700478
2025-05-28,17081116,213,24075,0.405,68574.6,589.3,0.859,55.0,moto_gp,3347.0,7.857142857142857,2025-05,0.019594738423414488,102.73617642137461,0.00019598578713653225
2025-05-29,17084609,213,24080,0.307,51979.2,389.9,0.75,43.0,moto_gp,3493.0,6.142857142857143,2025-05,0.0204453025527245,102.75718543883224,0.00020449483511497668
2025-05-30,17087507,213,24086,0.333,56416.4,467.7,0.829,39.0,moto_gp,2898.0,5.571428571428571,2025-05,0.016959758963083382,102.77461576594138,0.00016962635785233715
2025-05-31,17090455,213,24088,0.298,50454.0,417.9,0.828,33.0,moto_gp,2948.0,4.714285714285714,2025-05,0.01724939447194355,102.79234682333191,0.0001725237040137717
2025-06-01,17093369,213,24092,0.3,50977.1,381.8,0.749,33.0,moto_gp,2914.0,4.714285714285714,2025-06,0.01704754633214786,102.80987338413108,0.0001705045301603203
2025-06-02,17095791,213,24100,0.33,56124.4,362.4,0.646,33.0,moto_gp,2422.0,4.714285714285714,2025-06,0.014167229816976589,102.82444075896142,0.00014169237205385876
2025-06-03,17096553,213,24107,0.25,42641.9,155.2,0.364,33.0,moto_gp,762.0,4.714285714285714,2025-06,0.004457038796066084,102.82902388844977,4.457237456878538e-05
2025-06-04,17096667,213,24114,0.272,46401.9,184.4,0.397,50.0,moto_gp,114.0,7.142857142857143,2025-06,0.0006667966335192701,102.82970955349131,6.668010797294954e-06
2025-06-05,17096639,213,24124,0.3,51040.7,198.1,0.388,54.0,moto_gp,-28.0,7.714285714285714,2025-06,-0.0001637748799632489,102.82954114453374,-1.6377461173888719e-06
2025-06-06,17098233,213,24140,0.121,20671.0,52.0,0.252,117.0,moto_gp,1594.0,16.714285714285715,2025-06,0.00932260076231269,102.83912842590432,9.323469952193797e-05
2025-06-07,17100616,213,24167,0.187,31862.0,97.0,0.304,261.0,moto_gp,2383.0,37.285714285714285,2025-06,0.013935170522512173,102.85346123111519,0.00013937112682937958
2025-06-08,17104731,213,24199,0.123,20884.0,153.0,0.733,385.0,moto_gp,4115.0,55.0,2025-06,0.024057671529590263,102.87821133327326,0.0002406346063790199
2025-06-09,17106260,213,24209,0.487,82741.0,597.0,0.722,132.0,moto_gp,1529.0,18.857142857142858,2025-06,0.008938248337158443,102.88740766527806,8.939047331413263e-05
2025-06-10,17109544,214,24216,0.295,50237.8,267.3,0.532,79.0,moto_gp,3284.0,11.285714285714286,2025-06,0.019193965660335544,102.90715963015948,0.0001919765045077515
2025-06-11,17117876,214,24224,0.343,58577.2,191.8,0.327,56.0,moto_gp,8332.0,8.0,2025-06,0.048674263091986414,102.95727332424967,0.00048697966468314036
