date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,account,daily_gain,posts_per_day,month,growth_rate
2026-03-31,24734,359,1222,16.422,3995.9,66.0,1.652,18.0,overtake,187.0,2.5714285714285716,2026-03,0.7560443114740842
2026-04-01,24889,359,1224,15.362,3760.5,62.9,1.673,20.0,overtake,155.0,2.857142857142857,2026-04,0.6227650769416209
2026-04-02,24951,359,1225,16.766,4117.9,65.5,1.591,22.0,overtake,62.0,3.142857142857143,2026-04,0.24848703458779206
2026-04-03,25004,360,1226,17.306,4259.6,67.7,1.589,20.0,overtake,53.0,2.857142857142857,2026-04,0.21196608542633177
2026-04-04,25035,363,1227,20.244,4986.9,81.3,1.63,18.0,overtake,31.0,2.5714285714285716,2026-04,0.12382664270021969
2026-04-05,25055,364,1228,25.617,6308.2,110.2,1.747,11.0,overtake,20.0,1.5714285714285714,2026-04,0.07982438635002993
2026-04-06,25069,364,1230,26.483,6525.7,113.3,1.736,10.0,overtake,14.0,1.4285714285714286,2026-04,0.05584586541146436
2026-04-07,25090,364,1231,26.947,6646.0,115.0,1.73,8.0,overtake,21.0,1.1428571428571428,2026-04,0.08369868473495416
2026-04-08,25104,363,1232,12.087,2992.2,42.2,1.41,7.0,overtake,14.0,1.0,2026-04,0.05576800509878904
2026-04-09,25142,363,1233,12.843,3183.7,45.4,1.426,7.0,overtake,38.0,1.0,2026-04,0.15114151618805186
2026-04-10,25160,364,1234,14.692,3640.2,56.4,1.549,7.0,overtake,18.0,1.0,2026-04,0.07154213036565978
2026-04-11,25198,368,1235,14.082,3495.7,52.6,1.505,7.0,overtake,38.0,1.0,2026-04,0.1508056194936106
2026-04-12,25285,369,1236,13.107,3262.8,51.3,1.572,7.0,overtake,87.0,1.0,2026-04,0.34407751631402017
2026-04-13,25307,369,1237,12.237,3043.7,53.0,1.741,7.0,overtake,22.0,1.0,2026-04,0.08693246927727506
2026-04-14,25338,368,1238,11.879,2955.8,54.0,1.827,7.0,overtake,31.0,1.0,2026-04,0.1223458836530113
2026-04-15,25377,368,1238,12.909,3219.8,56.1,1.742,6.0,overtake,39.0,0.8571428571428571,2026-04,0.1536824683768767
2026-04-16,25398,369,1240,14.084,3517.8,59.3,1.686,7.0,overtake,21.0,1.0,2026-04,0.08268367587999055
2026-04-17,25430,371,1241,13.807,3458.8,52.2,1.509,7.0,overtake,32.0,1.0,2026-04,0.12583562721195438
2026-04-18,25449,372,1242,15.356,3856.3,51.7,1.341,7.0,overtake,19.0,1.0,2026-04,0.07465912216590043
2026-04-19,25481,373,1243,16.065,4036.8,56.8,1.407,7.0,overtake,32.0,1.0,2026-04,0.12558376829794748
2026-04-20,25506,380,1245,17.247,4337.5,61.6,1.42,8.0,overtake,25.0,1.1428571428571428,2026-04,0.09801615306202463
2026-04-21,25539,384,1246,17.494,4408.0,59.8,1.357,8.0,overtake,33.0,1.1428571428571428,2026-04,0.1292141430752966
2026-04-22,25556,383,1247,16.34,4123.3,52.6,1.276,9.0,overtake,17.0,1.2857142857142858,2026-04,0.06652058225074346
2026-04-23,25571,383,1248,16.397,4138.9,54.1,1.307,8.0,overtake,15.0,1.1428571428571428,2026-04,0.05866020100895546
2026-04-24,25586,383,1250,16.754,4231.8,54.8,1.295,8.0,overtake,15.0,1.1428571428571428,2026-04,0.05862581099038537
2026-04-25,25640,384,1256,15.762,3996.3,45.1,1.129,14.0,overtake,54.0,2.0,2026-04,0.21060842433697347
2026-04-26,25715,389,1261,14.58,3708.6,40.6,1.095,14.0,overtake,75.0,2.0,2026-04,0.29165856503986004
2026-04-27,25793,391,1262,6.143,1549.8,34.7,2.239,18.0,overtake,78.0,2.5714285714285716,2026-04,0.30240762997712556
2026-04-28,25822,392,1263,6.289,1597.9,26.0,1.627,17.0,overtake,29.0,2.4285714285714284,2026-04,0.11230733483076447
2026-04-29,25851,393,1264,6.966,1775.5,25.4,1.431,17.0,overtake,29.0,2.4285714285714284,2026-04,0.11218134694982786
2026-04-30,25884,392,1265,6.905,1760.9,26.5,1.505,17.0,overtake,33.0,2.4285714285714284,2026-04,0.12749188687992583
2026-05-01,25894,392,1266,8.168,2085.6,29.3,1.405,16.0,overtake,10.0,2.2857142857142856,2026-05,0.03861898509307175
2026-05-02,25902,393,1267,9.536,2435.1,34.8,1.429,11.0,overtake,8.0,1.5714285714285714,2026-05,0.030885645896069798
2026-05-03,25936,396,1268,9.686,2478.6,33.6,1.356,7.0,overtake,34.0,1.0,2026-05,0.13109191856878472
2026-05-04,25947,396,1270,9.665,2485.7,22.0,0.885,7.0,overtake,11.0,1.0,2026-05,0.04239411107257101
2026-05-05,25958,398,1271,9.506,2448.8,18.7,0.764,8.0,overtake,11.0,1.1428571428571428,2026-05,0.04237614608213268
2026-05-06,25954,398,1272,8.943,2303.4,17.7,0.768,8.0,overtake,-4.0,1.1428571428571428,2026-05,-0.01541188256145488
2026-05-07,25987,398,1273,9.98,2573.8,19.8,0.769,8.0,overtake,33.0,1.1428571428571428,2026-05,0.12698657020818102
2026-05-08,25997,399,1274,11.815,3040.8,30.8,1.013,8.0,overtake,10.0,1.1428571428571428,2026-05,0.038465976843481936
2026-05-09,26046,400,1279,11.231,2893.7,31.4,1.085,12.0,overtake,49.0,1.7142857142857142,2026-05,0.18812869538508792
2026-05-10,26231,400,1287,10.974,2847.3,31.4,1.103,12.0,overtake,185.0,1.7142857142857142,2026-05,0.7052723876329534
2026-05-11,26366,400,1289,9.158,2378.3,36.4,1.531,19.0,overtake,135.0,2.7142857142857144,2026-05,0.5120230600015171
2026-05-12,26425,400,1290,11.455,2992.5,34.4,1.15,19.0,overtake,59.0,2.7142857142857144,2026-05,0.22327341532639547
2026-05-13,26443,400,1291,12.353,3234.1,32.3,0.999,19.0,overtake,18.0,2.7142857142857144,2026-05,0.06807094505162047
2026-05-14,26468,400,1292,12.56,3291.7,32.7,0.993,19.0,overtake,25.0,2.7142857142857144,2026-05,0.0944536799153695
2026-05-15,26497,400,1295,12.128,3182.1,31.4,0.987,19.0,overtake,29.0,2.7142857142857144,2026-05,0.10944635241725478
2026-05-16,26551,400,1297,15.222,4009.0,32.7,0.816,18.0,overtake,54.0,2.5714285714285716,2026-05,0.20338217016308235
2026-05-17,26587,400,1298,10.402,2735.8,29.9,1.093,11.0,overtake,36.0,1.5714285714285714,2026-05,0.13540452100650693
2026-05-18,26638,400,1300,10.572,2786.3,29.8,1.07,11.0,overtake,51.0,1.5714285714285714,2026-05,0.1914558150011262
2026-05-19,26669,400,1302,10.952,2889.0,31.8,1.101,11.0,overtake,31.0,1.5714285714285714,2026-05,0.11623982901496119
2026-05-20,26691,400,1305,11.051,2916.8,32.9,1.128,13.0,overtake,22.0,1.8571428571428572,2026-05,0.08242478738151438
2026-05-21,26757,400,1309,8.925,2363.0,25.1,1.062,16.0,overtake,66.0,2.2857142857142856,2026-05,0.24666442426280974
2026-05-22,26829,411,1314,6.931,1838.8,20.8,1.131,16.0,overtake,72.0,2.2857142857142856,2026-05,0.26836632002683664
2026-05-23,26896,414,1316,10.519,2785.0,44.1,1.583,17.0,overtake,67.0,2.4285714285714284,2026-05,0.24910767400356928
2026-05-24,26952,419,1322,7.898,2096.8,32.0,1.526,17.0,overtake,56.0,2.4285714285714284,2026-05,0.20777678836449986
2026-05-25,26979,427,1324,7.299,1939.9,29.3,1.51,21.0,overtake,27.0,3.0,2026-05,0.10007783831869231
2026-05-26,26992,428,1326,6.365,1692.9,25.1,1.483,20.0,overtake,13.0,2.857142857142857,2026-05,0.048162418494368704
2026-05-27,27003,427,1328,6.156,1637.3,25.1,1.533,20.0,overtake,11.0,2.857142857142857,2026-05,0.04073621449468578
2026-05-28,27042,428,1330,6.502,1737.2,21.1,1.215,19.0,overtake,39.0,2.7142857142857144,2026-05,0.14422010206345684
2026-05-29,27065,432,1333,4.406,1169.1,23.5,2.01,17.0,overtake,23.0,2.4285714285714284,2026-05,0.08498060225383336
2026-05-30,27135,432,1338,4.632,1232.0,24.9,2.021,17.0,overtake,70.0,2.4285714285714284,2026-05,0.2579694121982679
2026-05-31,27192,432,1343,5.854,1559.3,32.5,2.084,20.0,overtake,57.0,2.857142857142857,2026-05,0.20962047661076785
2026-06-01,27198,432,1343,5.853,1559.3,32.5,2.084,20.0,overtake,6.0,2.857142857142857,2026-06,0.022060445621001543
